order_id,customer_id,order_date,status,total_amount,region
3318,84,2024-01-25 01:53:28,delivered,3413.86,Midwest
3319,4343,2024-03-01 09:06:29,cancelled,3217.71,Southwest
3320,2857,2024-12-28 05:54:41,delivered,4038.64,Northeast
3321,864,2025-03-01 02:50:41,delivered,3049.94,Southwest
3322,1150,2025-01-12 06:36:40,placed,1745.63,South
3323,3895,2025-03-04 10:46:39,delivered,6304.66,Southwest
3324,1736,2024-12-11 08:10:05,delivered,2523.37,West
3325,2899,2025-02-20 00:06:56,delivered,2998.01,South
3326,2388,2024-08-09 07:47:08,delivered,2640.56,Midwest
3327,4162,2025-02-23 10:26:37,cancelled,9334.23,Southeast
3328,2568,2025-03-10 22:19:30,shipped,2728.40,West
3329,4894,2024-02-04 17:18:42,delivered,2227.40,South
3330,1784,2024-10-22 02:40:03,delivered,5157.30,West
3331,565,2025-01-29 23:58:48,shipped,4478.11,Southwest
3332,2360,2024-05-08 23:24:50,delivered,9506.81,West
3333,3717,2024-12-24 03:22:27,delivered,583.65,Southwest
3334,3948,2024-09-13 19:21:12,cancelled,3329.61,Mountain
3335,2409,2024-05-21 23:41:14,delivered,7565.71,Northeast
3336,1405,2025-03-09 19:30:57,delivered,1564.28,West
3337,3521,2025-01-20 20:11:38,delivered,3013.71,Southwest
3338,512,2025-03-08 06:34:15,placed,5351.28,Southwest
3339,317,2024-10-25 15:28:48,shipped,141.48,West
3340,1199,2024-01-19 14:50:52,placed,4697.87,West
3341,3054,2024-12-27 20:21:09,delivered,4139.44,South
3342,333,2025-03-05 00:43:50,delivered,2913.43,West
3343,942,2024-11-16 18:47:12,shipped,6064.96,South
3344,4746,2024-05-16 19:39:04,delivered,2989.57,South
3345,474,2024-08-07 10:05:12,delivered,3353.88,South
3346,3733,2024-03-23 00:09:52,delivered,3352.52,Southwest
3347,1401,2024-07-16 04:00:55,delivered,2324.40,Northeast
3348,1934,2024-02-06 03:11:06,delivered,5577.70,South
3349,4176,2024-01-05 22:59:27,shipped,5468.19,Southwest
3350,1482,2024-12-29 04:01:33,shipped,4077.09,South
3351,3792,2024-12-08 14:03:27,shipped,3107.65,Southwest
3352,3630,2024-02-12 17:38:25,delivered,6361.62,South
3353,1650,2024-12-22 22:58:30,delivered,2855.05,Southeast
3354,3037,2025-03-19 08:18:19,delivered,4702.58,West
3355,4361,2024-05-27 02:59:38,returned,2484.24,Northeast
3356,744,2024-07-22 18:11:03,delivered,4403.78,West
3357,4577,2025-01-19 23:52:25,placed,2174.11,Southwest
3358,4194,2024-10-26 23:32:02,placed,494.43,Southeast
3359,2328,2024-12-21 08:45:38,cancelled,3757.05,West
3360,4584,2024-04-06 17:08:39,delivered,5649.99,West
3361,1032,2024-03-27 14:56:58,placed,4126.72,West
3362,1485,2024-11-22 15:19:42,shipped,4684.18,West
3363,2901,2024-02-06 20:43:00,delivered,2771.13,Southwest
3364,3311,2024-10-24 07:17:35,cancelled,3797.95,West
3365,3045,2024-04-26 13:24:18,placed,4486.47,Southwest
3366,3060,2024-06-04 12:37:53,cancelled,1601.22,Midwest
3367,3640,2024-05-30 09:49:13,delivered,1677.42,West
3368,2972,2024-12-29 22:30:42,shipped,1743.26,Mountain
3369,1941,2025-03-07 07:14:34,cancelled,4120.98,Southwest
3370,1665,2024-03-24 05:17:42,shipped,1912.44,Southwest
3371,4416,2024-10-11 11:09:40,delivered,7183.26,Southwest
3372,4150,2024-07-27 16:44:04,shipped,7006.54,West
3373,1548,2024-09-20 18:38:37,shipped,5286.89,Mountain
3374,248,2024-12-17 01:38:43,cancelled,2635.55,West
3375,3970,2024-08-08 09:27:25,shipped,3539.41,Southeast
3376,4489,2024-12-18 10:10:38,delivered,4889.77,Northeast
3377,1827,2024-12-05 12:09:37,delivered,4413.71,South
3378,213,2024-12-27 14:32:25,shipped,3452.32,Southwest
3379,4845,2024-11-24 10:58:13,shipped,5003.49,West
3380,4046,2025-01-21 02:19:30,delivered,4145.46,South
3381,2900,2025-03-18 19:44:40,cancelled,587.96,Midwest
3382,1954,2024-10-27 03:15:09,shipped,153.54,Southeast
3383,1105,2024-02-12 03:42:25,cancelled,347.50,Southwest
3384,601,2024-01-01 08:50:46,delivered,2975.40,Northeast
3385,3067,2024-09-09 21:51:38,cancelled,2901.82,Southeast
3386,4654,2025-01-06 22:24:46,placed,1580.60,South
3387,2391,2025-03-12 08:31:13,delivered,468.09,Southwest
3388,4544,2025-03-18 09:05:42,shipped,1798.79,Southwest
3389,1412,2024-02-17 19:30:59,placed,9568.52,Midwest
3390,4229,2024-06-01 17:07:12,delivered,2648.94,Southwest
3391,2108,2024-11-25 08:55:23,delivered,4041.56,Mountain
3392,981,2024-01-30 10:27:28,delivered,1733.00,Southwest
3393,1137,2024-05-21 22:10:33,cancelled,4458.98,Southwest
3394,1704,2025-01-01 04:34:59,shipped,7047.55,West
3395,3263,2024-04-08 11:31:34,delivered,1049.50,West
3396,3316,2025-04-16 02:47:13,delivered,59.96,Midwest
3397,2833,2024-09-30 06:00:32,placed,4150.42,Southwest
3398,3107,2024-09-17 04:23:57,shipped,3095.83,South
3399,4719,2024-06-29 12:12:30,returned,1395.18,West
3400,764,2024-01-20 18:38:10,shipped,3215.45,Mountain
3401,2849,2024-09-21 20:47:49,delivered,2783.24,Southwest
3402,1357,2025-03-02 10:21:13,delivered,4765.98,West
3403,136,2024-03-30 20:45:26,delivered,3852.41,West
3404,3380,2024-08-25 13:04:20,shipped,2544.32,Midwest
3405,4987,2024-06-16 17:39:06,delivered,4278.08,Southeast
3406,321,2024-01-19 08:12:32,shipped,2708.97,Southwest
3407,3909,2024-04-28 20:52:33,shipped,5341.36,Southwest
3408,825,2024-06-12 04:36:10,delivered,6016.78,Northeast
3409,802,2024-05-17 03:40:31,delivered,465.08,Southeast
3410,2670,2024-05-31 18:01:04,delivered,4610.34,South
3411,1209,2024-09-23 17:34:00,returned,7419.04,Northeast
3412,3902,2024-08-21 19:25:54,cancelled,4535.92,South
3413,2243,2024-07-23 07:07:11,delivered,3942.24,South
3414,792,2024-06-15 19:35:53,delivered,3204.53,West
3415,3356,2024-08-07 11:47:08,placed,4790.86,Mountain
3416,2669,2025-01-23 05:30:16,delivered,6488.68,West
3417,29,2024-11-06 01:04:32,delivered,258.78,West
3418,949,2024-07-19 14:34:18,cancelled,7414.98,Southwest
3419,4220,2024-02-11 14:42:13,delivered,3342.11,Mountain
3420,4396,2024-09-28 20:42:15,shipped,5069.24,Mountain
3421,3695,2025-01-27 10:55:54,delivered,3327.28,West
3422,1005,2024-02-22 00:39:47,delivered,2016.49,West
3423,103,2025-01-03 12:07:25,shipped,4897.12,Southwest
3424,3265,2025-02-07 04:28:50,delivered,7901.41,Southwest
3425,3351,2024-05-30 05:22:47,placed,5656.03,Southwest
3426,6,2024-01-19 18:07:18,delivered,1252.44,West
3427,1164,2025-01-28 06:07:29,placed,5088.35,Mountain
3428,1530,2024-03-21 16:33:59,delivered,6206.58,South
3429,1233,2024-03-26 11:33:42,delivered,634.63,Southwest
3430,1644,2024-04-17 21:26:01,delivered,1381.75,Mountain
3431,2955,2024-10-07 06:51:15,cancelled,3317.53,Southeast
3432,171,2024-05-10 13:00:02,placed,3154.00,Southeast
3433,463,2024-04-10 19:49:09,shipped,321.32,West
3434,1722,2025-01-18 08:10:51,delivered,2188.16,South
3435,4529,2024-12-10 06:11:56,placed,2567.07,Southwest
3436,3238,2025-02-28 14:12:38,shipped,5387.17,West
3437,4002,2025-03-03 23:19:17,delivered,5271.80,Southeast
3438,1797,2024-06-05 22:24:49,delivered,1542.57,Southwest
3439,2517,2024-09-08 05:03:01,delivered,5856.45,Southwest
3440,4699,2024-09-05 21:21:20,cancelled,4152.03,Southeast
3441,4437,2024-10-11 19:00:45,placed,3431.24,Southwest
3442,1632,2024-07-19 18:36:29,delivered,2787.80,Southwest
3443,1937,2024-09-10 18:58:21,delivered,710.73,Southwest
3444,1158,2024-11-05 13:32:23,delivered,3364.10,West
3445,1582,2024-12-31 15:26:48,delivered,2902.22,South
3446,4303,2025-02-20 19:14:15,delivered,5566.92,West
3447,1672,2024-03-21 03:42:40,delivered,403.89,West
3448,2646,2024-02-29 04:38:38,shipped,2954.68,West
3449,3061,2025-01-06 17:25:48,delivered,2373.89,Southwest
3450,2199,2024-11-21 06:59:47,delivered,3935.61,Southwest
3451,2919,2024-08-04 23:40:56,cancelled,5515.98,Southwest
3452,1820,2024-07-30 03:27:26,shipped,2187.35,Mountain
3453,1368,2024-07-05 06:05:00,shipped,2688.85,West
3454,1994,2024-01-28 01:21:35,placed,1728.76,South
3455,1914,2024-10-14 16:53:55,delivered,2019.33,South
3456,154,2024-01-22 14:17:43,delivered,122.02,South
3457,4803,2024-10-31 12:39:50,shipped,231.46,South
3458,2015,2024-01-25 05:18:19,shipped,1766.20,West
3459,1374,2025-03-29 19:40:35,delivered,6713.21,South
3460,4307,2025-04-13 09:58:12,delivered,9206.42,South
3461,4677,2024-01-30 20:34:46,returned,5732.05,Southwest
3462,2003,2024-12-08 22:17:48,delivered,3006.28,South
3463,2290,2024-07-11 10:19:51,delivered,3291.86,Southeast
3464,2036,2024-11-19 15:12:03,cancelled,1438.47,Midwest
3465,324,2024-03-28 18:04:41,delivered,1843.44,Midwest
3466,4312,2024-10-12 08:51:41,placed,2505.11,West
3467,3598,2024-04-11 16:14:00,delivered,3163.59,South
3468,4811,2024-03-20 09:31:48,delivered,4803.20,Southeast
3469,1346,2024-04-19 19:03:38,delivered,9331.53,Southeast
3470,3350,2025-01-22 15:24:48,cancelled,468.16,West
3471,3133,2025-01-06 22:48:06,delivered,2827.17,West
3472,2975,2024-02-06 01:44:06,delivered,5224.60,West
3473,540,2024-08-12 21:28:37,delivered,2874.38,Mountain
3474,2401,2024-03-31 01:47:53,shipped,3155.97,Southwest
3475,1689,2024-04-29 15:10:48,delivered,3599.83,Northeast
3476,1755,2024-12-14 21:50:49,delivered,5176.08,Southeast
3477,285,2024-09-04 07:43:00,delivered,415.24,West
3478,4220,2024-09-29 04:27:36,placed,2806.19,Mountain
3479,1140,2024-10-20 06:35:23,delivered,4780.61,Midwest
3480,3319,2025-01-14 12:13:33,delivered,5810.01,Southwest
3481,2511,2024-03-18 04:15:53,delivered,3955.95,West
3482,2310,2024-01-13 12:29:54,shipped,4192.71,West
3483,115,2024-08-30 08:46:59,placed,5140.27,South
3484,1919,2024-08-08 05:09:22,delivered,218.07,West
3485,3950,2025-01-10 18:58:56,returned,2072.89,South
3486,2181,2024-02-04 19:57:51,shipped,518.94,Southwest
3487,1006,2024-06-28 00:05:49,placed,3524.25,South
3488,4057,2024-10-03 17:49:53,delivered,981.26,Northeast
3489,1192,2024-06-19 23:03:26,shipped,3612.23,West
3490,2768,2024-01-24 20:28:10,delivered,185.40,Southwest
3491,1081,2024-07-29 05:24:24,cancelled,7010.94,Northeast
3492,3093,2025-02-06 01:20:56,cancelled,2061.27,Southwest
3493,4409,2024-05-19 10:55:34,delivered,599.11,Northeast
3494,3309,2024-11-25 20:43:06,shipped,1662.95,West
3495,1122,2024-10-23 05:38:51,delivered,2871.37,Southeast
3496,1149,2024-06-19 06:46:26,shipped,2999.08,West
3497,2093,2024-11-24 06:21:57,delivered,4786.04,West
3498,3090,2024-10-03 03:43:01,returned,1577.25,Southeast
3499,1953,2024-01-05 18:54:49,placed,2326.87,Southwest
3500,1257,2024-10-22 10:41:08,cancelled,1771.60,Northeast
3501,3756,2024-04-03 18:55:22,delivered,5989.01,Mountain
3502,835,2025-01-19 08:15:15,delivered,3329.33,South
3503,2616,2025-03-31 11:18:50,shipped,6236.93,West
3504,3685,2024-08-19 07:23:35,shipped,3388.24,Southwest
3505,512,2024-08-01 15:50:54,shipped,9131.69,Southwest
3506,4176,2025-01-24 20:31:41,delivered,3187.66,Southwest
3507,1018,2025-01-29 14:59:11,placed,5725.01,South
3508,4672,2025-01-23 07:51:31,shipped,618.89,Southwest
3509,1754,2024-11-26 12:55:12,delivered,1596.99,South
3510,2105,2025-01-23 22:11:17,placed,3127.12,Northeast
3511,2985,2024-07-11 05:25:38,cancelled,566.25,Northeast
3512,4017,2025-02-04 08:52:34,delivered,802.25,Southwest
3513,4768,2025-04-16 23:02:44,shipped,8217.10,Southwest
3514,3595,2024-12-19 06:45:25,delivered,4486.50,Southeast
3515,2893,2024-05-24 22:24:37,delivered,1008.28,West
3516,790,2024-03-19 07:52:28,delivered,2164.85,West
3517,4086,2024-09-04 06:20:42,delivered,3411.10,West
3518,2359,2024-12-01 07:16:12,delivered,9638.41,Southwest
3519,4979,2025-02-02 14:53:30,delivered,1589.25,South
3520,759,2025-03-03 07:55:07,delivered,5599.31,Southwest
3521,3502,2025-04-19 06:39:10,shipped,917.72,South
3522,1686,2024-07-13 22:50:38,delivered,3219.83,West
3523,2358,2024-11-11 02:05:55,delivered,6473.28,West
3524,1182,2024-03-08 18:57:05,delivered,4121.60,South
3525,448,2024-05-10 08:11:35,shipped,8225.34,Southwest
3526,3840,2024-06-04 12:10:18,delivered,2734.79,Southwest
3527,1134,2024-04-07 23:02:34,delivered,1928.88,South
3528,3088,2024-10-28 19:53:18,shipped,4713.32,Southwest
3529,3231,2025-03-14 22:33:48,returned,1674.88,West
3530,2847,2024-04-26 16:32:17,delivered,1609.83,West
3531,1884,2024-03-08 21:08:13,shipped,1794.18,Mountain
3532,1951,2024-03-22 10:07:52,delivered,4599.79,West
3533,3218,2024-07-11 07:41:27,shipped,3911.31,Southeast
3534,1462,2024-05-21 03:32:42,delivered,322.67,West
3535,211,2025-01-15 18:28:58,delivered,5097.24,South
3536,3710,2024-06-26 21:20:32,delivered,4306.18,South
3537,4377,2024-08-20 07:55:59,delivered,4558.64,Northeast
3538,2305,2025-04-19 22:21:43,delivered,3497.34,Southwest
3539,4184,2024-02-14 01:50:20,shipped,3943.16,West
3540,1812,2025-03-25 22:01:42,delivered,2531.31,Midwest
3541,4847,2024-01-05 23:42:24,returned,2484.57,West
3542,1009,2024-08-11 15:32:46,shipped,2142.04,Southwest
3543,4143,2024-01-20 04:29:47,shipped,6131.30,West
3544,3108,2024-05-04 02:39:42,delivered,7098.57,Midwest
3545,4988,2024-06-23 15:52:44,placed,784.64,Mountain
3546,1436,2024-11-28 06:43:33,cancelled,5945.50,Mountain
3547,4272,2024-03-09 00:31:12,delivered,1528.21,Southwest
3548,1833,2024-11-24 00:25:38,delivered,5303.00,Northeast
3549,1579,2024-07-21 21:07:20,delivered,2048.53,Southeast
3550,4587,2025-01-29 20:13:14,delivered,2035.18,Southeast
3551,3406,2024-09-03 19:01:30,delivered,1047.60,South
3552,3372,2024-08-29 10:09:28,delivered,5870.88,Mountain
3553,3326,2024-01-04 09:15:41,shipped,1529.09,South
3554,2138,2025-03-25 04:24:08,delivered,6143.74,South
3555,2315,2024-09-10 10:29:43,delivered,7058.40,Southeast
3556,1472,2024-03-14 00:38:04,shipped,5306.96,Southwest
3557,1902,2024-12-23 04:32:30,delivered,8715.38,South
3558,4595,2024-01-17 08:10:51,placed,5623.72,South
3559,1960,2025-03-10 19:35:38,placed,2539.60,West
3560,3278,2024-05-21 23:06:32,returned,556.77,South
3561,682,2024-06-24 07:27:17,delivered,6600.66,South
3562,394,2024-11-16 16:12:36,delivered,3002.52,South
3563,3710,2024-09-24 15:53:50,delivered,916.02,South
3564,1730,2024-02-19 20:52:01,cancelled,3214.10,Southeast
3565,2557,2024-09-03 20:59:54,returned,2483.34,West
3566,2068,2025-04-07 14:38:43,delivered,4818.80,Midwest
3567,2033,2024-08-19 06:08:34,returned,1794.21,Southwest
3568,1967,2024-02-11 05:59:46,delivered,997.67,West
3569,389,2024-02-25 13:52:36,delivered,8889.24,Southwest
3570,4712,2024-11-23 22:26:13,returned,957.35,West
3571,384,2024-04-09 21:05:51,delivered,3322.39,Southwest
3572,3047,2024-02-23 01:13:38,delivered,565.18,Southwest
3573,1862,2024-08-21 19:33:20,delivered,7162.36,West
3574,4410,2025-04-04 08:31:35,delivered,6453.71,South
3575,870,2024-10-29 00:14:03,shipped,5347.59,West
3576,3252,2024-02-28 09:09:48,delivered,5673.05,Midwest
3577,4900,2024-12-03 13:34:04,delivered,1608.15,Midwest
3578,3666,2025-04-08 19:33:35,delivered,299.60,Southeast
3579,3312,2024-02-12 13:34:34,shipped,3242.62,Southwest
3580,2786,2025-02-01 12:58:03,placed,7544.05,Southeast
3581,1351,2024-12-31 09:24:13,delivered,4089.25,Southwest
3582,4827,2024-08-21 02:28:24,delivered,3227.65,Southeast
3583,1467,2024-10-16 09:48:33,delivered,1249.85,Southeast
3584,1268,2024-12-10 16:16:56,returned,9548.95,Midwest
3585,2467,2024-06-17 23:35:07,delivered,5493.68,South
3586,461,2024-05-04 05:35:52,placed,1438.88,West
3587,718,2024-12-25 05:05:53,delivered,414.51,South
3588,1067,2025-01-25 08:34:19,delivered,4605.46,Southeast
3589,1255,2024-09-06 09:13:04,delivered,5373.30,Southwest
3590,3671,2024-01-25 08:34:23,shipped,2043.45,Southwest
3591,2938,2024-03-18 18:33:17,cancelled,2203.70,South
3592,294,2024-05-06 00:41:47,shipped,2607.28,West
3593,137,2025-03-01 03:49:37,returned,2208.60,Northeast
3594,4446,2025-03-28 09:28:11,shipped,1443.25,South
3595,80,2025-04-11 08:23:09,placed,6109.43,Southwest
3596,789,2025-02-24 00:30:15,placed,1892.21,Southwest
3597,1885,2024-08-12 13:33:01,shipped,2643.88,West
3598,1918,2024-08-05 11:06:58,placed,8752.04,South
3599,567,2024-03-22 02:20:18,delivered,271.65,Southwest
3600,2719,2024-04-17 23:05:03,delivered,3973.48,West
3601,2113,2025-02-13 17:12:37,delivered,4168.91,Southwest
3602,2931,2025-02-11 05:10:39,delivered,1120.33,South
3603,528,2024-04-17 23:46:46,delivered,5047.23,Southwest
3604,1393,2025-02-04 11:09:44,delivered,6496.05,Southwest
3605,1923,2024-11-09 09:59:08,shipped,4980.09,South
3606,4046,2024-04-13 18:38:53,delivered,2966.24,South
3607,3977,2024-10-01 02:13:39,delivered,3847.95,Northeast
3608,3600,2024-09-01 18:23:16,delivered,3900.10,Southwest
3609,3574,2024-03-13 22:18:48,delivered,2251.86,West
3610,1925,2024-03-12 16:17:56,delivered,2746.99,Southwest
3611,1883,2024-10-13 14:13:04,placed,1192.38,Southeast
3612,4880,2025-04-16 14:52:54,delivered,2120.10,Southwest
3613,1798,2024-03-14 10:42:56,cancelled,1883.34,West
3614,3287,2024-05-31 14:31:55,delivered,5294.86,Southwest
3615,1988,2024-06-10 20:17:31,delivered,6330.75,Midwest
3616,4110,2025-04-06 22:42:17,shipped,2357.42,South
3617,4422,2025-02-28 02:11:13,delivered,4279.79,West
3618,4329,2024-04-10 12:13:13,returned,3635.40,Northeast
3619,2560,2025-03-15 06:02:22,delivered,2589.40,Southwest
3620,353,2025-04-10 06:14:25,delivered,623.48,Southwest
3621,1850,2024-01-10 10:01:41,delivered,3789.54,South
3622,3417,2024-02-27 05:56:03,delivered,3300.36,Northeast
3623,2292,2024-02-27 12:17:19,delivered,3825.29,Midwest
3624,2214,2024-07-02 19:08:30,placed,2054.39,West
3625,2332,2024-06-03 22:29:59,placed,2198.70,Mountain
3626,945,2024-03-26 05:43:20,delivered,1401.42,Southwest
3627,3861,2024-01-24 06:39:50,delivered,2537.16,Southwest
3628,1841,2024-02-26 19:53:28,delivered,1735.96,Southwest
3629,450,2025-03-16 17:56:04,delivered,6386.40,Southeast
3630,2245,2024-06-24 12:28:22,placed,5829.21,Southwest
3631,3402,2024-11-08 15:49:38,delivered,3977.40,South
3632,4313,2024-09-16 07:09:41,cancelled,3110.72,Northeast
3633,484,2024-05-22 13:47:19,delivered,6965.40,Midwest
3634,1253,2024-03-27 10:29:34,delivered,1712.05,Southwest
3635,763,2025-01-19 12:44:37,shipped,584.44,Southeast
3636,1954,2024-01-20 14:14:29,delivered,3347.05,Southeast
3637,4338,2024-05-31 01:42:58,delivered,5137.64,Southeast
3638,2637,2024-04-07 10:38:32,delivered,3767.70,West
3639,952,2025-02-15 11:41:16,delivered,8438.32,West
3640,872,2024-11-09 13:26:50,delivered,4779.31,West
3641,1710,2024-12-27 07:17:20,delivered,1393.44,South
3642,1059,2025-03-15 07:08:00,delivered,54.68,South
3643,3805,2024-10-16 22:16:51,delivered,2533.87,West
3644,3218,2024-11-12 14:29:43,delivered,5389.22,Southeast
3645,2928,2024-08-29 20:26:56,delivered,6430.04,Southwest
3646,1387,2024-02-05 07:17:53,shipped,163.55,Southeast
3647,5000,2025-01-24 22:12:19,delivered,7839.47,West
3648,2534,2024-05-26 20:44:51,shipped,1113.48,West
3649,1025,2024-08-19 13:43:29,delivered,6499.45,Southwest
3650,828,2024-07-11 22:48:48,placed,542.00,Mountain
3651,3613,2025-03-16 11:34:53,shipped,761.85,West
3652,1854,2024-06-03 20:50:17,returned,4590.11,South
3653,938,2025-02-22 14:07:44,delivered,1830.34,South
3654,3233,2024-05-26 12:12:06,delivered,4275.88,Southwest
3655,556,2024-06-02 08:46:42,returned,7220.22,Mountain
3656,4723,2025-01-11 16:26:29,delivered,2362.60,South
3657,1382,2024-11-05 01:01:42,cancelled,1299.53,West
3658,1099,2024-06-14 08:04:58,delivered,3312.26,Southeast
3659,1236,2024-04-25 05:16:49,delivered,77.79,Midwest
3660,1464,2024-08-05 17:15:29,shipped,2632.95,West
3661,4118,2025-02-24 20:49:30,delivered,4570.72,West
3662,1223,2024-11-15 07:46:47,delivered,358.00,Southwest
3663,2967,2024-10-14 05:41:33,delivered,3227.28,Southwest
3664,1649,2025-02-27 19:37:32,placed,3839.29,Southwest
3665,3993,2025-01-24 06:28:42,delivered,1343.61,Northeast
3666,979,2024-06-16 22:15:53,shipped,1352.63,South
3667,1601,2024-06-13 07:59:48,delivered,2438.38,Southwest
3668,2375,2025-01-08 13:55:41,shipped,9325.42,Southwest
3669,4460,2024-12-05 03:07:15,shipped,5307.76,Mountain
3670,2733,2024-09-04 04:43:34,delivered,1050.42,West
3671,2013,2024-03-31 00:49:33,cancelled,5970.10,West
3672,2395,2024-07-23 03:40:41,delivered,6858.84,Southeast
3673,4309,2024-05-27 13:38:55,cancelled,6133.36,Southwest
3674,2027,2024-03-06 15:08:30,delivered,5608.18,Southeast
3675,2362,2025-03-18 19:31:42,shipped,4738.04,South
3676,2327,2024-07-10 04:53:36,delivered,221.92,Southwest
3677,2581,2024-02-07 00:20:19,delivered,5378.06,Southwest
3678,476,2025-03-12 13:19:28,delivered,6512.85,Mountain
3679,617,2025-02-20 20:44:54,placed,1842.80,Northeast
